isbn13,isbn10,title,subtitle,authors,categories,thumbnail,description,published_year,average_rating,num_pages,ratings_count,dominant_color,category_group
9780553381412,0553381415,Men Who Hate Women and the Women Who Love Them,When Loving Hurts and You Don't Know Why,Susan Forward;Joan Torres,Family & Relationships,http://books.google.com/books/content?id=bCJ_PBO1A68C&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Profiles of men who emotionally abuse women and the women who are attracted to them are accompanied by advice for women who want to improve or terminate misogynistic relationships while increasing their self-respect, courage, and confidence. Reprint.",2002.0,4.09,304.0,1499.0,"rgb(244, 236, 229)",Guides
9780553381696,0553381695,A Clash of Kings,,George R. R. Martin,Fiction,http://books.google.com/books/content?id=NnE07xtwhqYC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"With his estate divided and his family scattered, Lord Eddard Stark returns to his territory to fight an ancient spell that is slowly devouring what is left of his land. Reprint.",2002.0,4.41,969.0,599010.0,"rgb(37, 33, 22)",Fiction
9780553382044,0553382047,Last of the Amazons,,Steven Pressfield,Fiction,http://books.google.com/books/content?id=AflvDwAAQBAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"From the ""New York Times"" bestselling author of ""Gates of Fire"" comes a stunning epic of love and war that breathes authentic life into the grand myth of the ferocious female warrior culture of the Amazons.",2003.0,3.75,400.0,2083.0,"rgb(50, 35, 32)",Fiction
9780553383430,0553383434,Interface,,Neal Stephenson;Frederick George,Fiction,http://books.google.com/books/content?id=zdto5-jmGe0C&printsec=frontcover&img=1&zoom=1&source=gbs_api,"In a near-future political thriller, a network of investors has a vested and sinister interest in the presidential race, and together the shadowy coalition attempts to control the worldwide economy by using a special biochip implant to control the mind of a presidential candidate. Originally written under the pseudonym of Stephen Bury. Reissue. 30,000 first printing.",2005.0,3.67,640.0,4572.0,"rgb(38, 48, 62)",Fiction
9780553383447,0553383442,The Cobweb,,Neal Stephenson;J. Frederick George,Fiction,http://books.google.com/books/content?id=WvnNmAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"While his wife, an army reservist, flies to a Mideast crisis, Clyde Banks, a deputy sheriff in a small Midwestern town uncovers a plot that might have connections reaching halfway across the globe. By the author of Interface. Originally written under the pseudonym of Stephen Bury. Reissue. 30,000 first printing.",2005.0,3.61,448.0,2391.0,"rgb(195, 167, 124)",Fiction
9780553409680,0553409689,Death of a Snob,,M. C. Beaton,Fiction,http://books.google.com/books/content?id=fIUfAAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"When Police Constable Hamish Macbeth is offered a holiday at Jane Wetherby's Happy Wanderer health farm on the Isle of Eileencraig, he accepts. Unfortunately it is not the holiday he hoped for. When one of the guests, stuck-up Morag, is found dead, Hamish must solve the death of a snob.",1996.0,3.78,192.0,17.0,"rgb(53, 53, 60)",Fiction
9780553485172,0553485172,Encyclopedia Brown and the Case of the Sleeping Dog,,Donald J. Sobol,Juvenile Fiction,http://books.google.com/books/content?id=YX4Ki8m_EvEC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"America's Sherlock Holmes in sneakers continues his war on crime in ten more cases, the solutions to which are found in the back of the book.",1999.0,4.04,80.0,497.0,"rgb(145, 73, 237)",Fiction
9780553485219,0553485210,Encyclopedia Brown and the Case of the Slippery Salamander,,Donald J. Sobol,Juvenile Fiction,http://books.google.com/books/content?id=fflvDwAAQBAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Encyclopedia Brown, the super sleuth in sneakers, solves ten new mysteries, including ""The Case of the Slippery Salamander,"" ""The Case of the Banana Burglar,"" and ""The Case of the Dead Cockroach.""",2000.0,4.09,96.0,389.0,"rgb(209, 151, 84)",Fiction
9780553493849,0553493841,Control Freak,,Francine Pascal,Juvenile Fiction,http://books.google.com/books/content?id=xkUVAfWIpSEC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Connor doesn't know what everyone's problem is. His mom, his sister, Alanna--none of them can take care of themselves anymore. So he'll just have to do it for them, whether they like it or not.",2001.0,3.36,192.0,124.0,"rgb(210, 174, 125)",Fiction
9780553493979,0553493973,Sweet 18,,Francine Pascal,Juvenile Fiction,http://books.google.com/books/content?id=yL8SKAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"The twins graduate-and say goodbye to SVH for good. Elizabeth can't believe she's finally turning 18 and graduating high school. She's been waiting for this moment her entire life. She can't wait to say good-bye to the past and start a new life. And the best part of it all-she gets to do it with her twin sister. But for Jessica, the only thing worse than turning 18 is turning 18 and graduating the same week. What if she's not ready for her entire life to change? And what if it means losing her sister?",2003.0,3.51,179.0,117.0,"rgb(193, 155, 117)",Fiction
9780553494808,0553494805,The Time Travelers,,Caroline B. Cooney,Juvenile Fiction,http://books.google.com/books/content?id=IuRSrP7kBXwC&printsec=frontcover&img=1&zoom=1&source=gbs_api,Presents two novels involving fifteen-year-old Annie Lockwood who travels back in time to the year 1895 and finds romance.,2006.0,3.94,420.0,293.0,"rgb(33, 34, 40)",Fiction
9780553560688,0553560689,The Road to Yesterday,,Lucy Maud Montgomery,Juvenile Fiction,http://books.google.com/books/content?id=je0KAAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,A collection of stories set on Anne Shirley's beloved Prince Edward Island features the tale of the man who is eager to keep his brother out of the clutches of a woman he considers dangerous and then falls for her himself. Reprint.,1993.0,3.81,403.0,2958.0,"rgb(109, 82, 52)",Fiction
9780553562835,0553562835,"Sam Walton, Made in America",My Story,Sam Walton;John Huey,Biography & Autobiography,http://books.google.com/books/content?id=5ym_S0pa_L0C&printsec=frontcover&img=1&zoom=1&source=gbs_api,"In an account of his rise to the top of the American retail business, the reminiscences of the billionaire retailer are combined with interviews with Walton's family and friends",1993.0,4.14,346.0,13083.0,"rgb(228, 225, 225)",Non-Fiction
9780553563382,0553563386,It Doesn't Take a Hero,The Autobiography of General Norman Schwarzkopf,H. Norman Schwarzkopf;Peter Petre,Biography & Autobiography,http://books.google.com/books/content?id=EdyaQy7AjGoC&printsec=frontcover&img=1&zoom=1&source=gbs_api,The memoirs of the commander of the Allied Forces during the Persian Gulf War detail General Schwarzkopf's life and military service,1993.0,4.04,640.0,2483.0,"rgb(108, 89, 73)",Non-Fiction
9780553563696,0553563696,The Hand of Chaos,,Margaret Weis,Fiction,http://books.google.com/books/content?id=tgh9t46pePYC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Henry is generally well-behaved, but he is occasionally arrogant and vain. Henry is at heart a hard worker, but his frequent bouts of illness hinder his work.",1993.0,4.06,446.0,15964.0,"rgb(39, 45, 32)",Fiction
9780553564938,0553564935,Magician,Master,Raymond E. Feist,Fiction,http://books.google.com/books/content?id=uuuVPwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"As a captive slave of the Tsurani, warlike invaders from another world, Pug, an apprentice sorcerer, learns to control his awesome magical powers in order to battle an ancient Evil",1993.0,4.26,499.0,57779.0,"rgb(202, 159, 59)",Fiction
9780553566406,0553566407,A Kiss Before Dying,,Kate William;Francine Pascal,Juvenile Fiction,http://books.google.com/books/content?id=dPseUDC8IY8C&printsec=frontcover&img=1&zoom=1&source=gbs_api,Jessica and Elizabeth both try to end and gang activity surrounding the high school.,1996.0,3.68,197.0,261.0,"rgb(198, 179, 193)",Fiction
9780553567687,0553567683,Adam's Fall,,Sandra Brown,Fiction,http://books.google.com/books/content?id=ucGGDwAAQBAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Lilah Mason, a compassionate, dedicated physical therapist is determined to help Adam, her toughest patient, even though he continually challenges her methods and authority, but in helping Adam win his battle, she is gradually losing her heart. Reprint.",1994.0,3.74,208.0,3002.0,"rgb(188, 150, 139)",Fiction
9780553569971,055356997X,I. Asimov,A Memoir,Isaac Asimov,Biography & Autobiography,http://books.google.com/books/content?id=S4k-DwAAQBAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"A self-portrait by the late master of science fiction and popular scientific thought looks back on his life and career, discussing his writings, religious beliefs, friendships and personal relationships, and innovative ideas. Reprint.",1995.0,4.19,578.0,1680.0,"rgb(203, 202, 207)",Non-Fiction
9780553570687,0553570684,Happily Ever After,,Kate William;Francine Pascal,Juvenile Fiction,http://books.google.com/books/content?id=21UKAAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"In a conclusion to a three-part miniseries, Elizabeth avoids Prince Laurent because of his engagement to Antonia, but the prince breaks off his engagement to declare his love for Elizabeth. Original.",1997.0,3.6,199.0,242.0,"rgb(33, 45, 31)",Fiction
9780553572490,0553572490,Vice,,Jane Feather,Fiction,http://books.google.com/books/content?id=buXRUxtAh5YC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"On the run since accidentally killing her elderly groom on their honeymoon, Juliana considers a shocking proposal by the handsome Duke of Redmayne in which she would pose as his mistress. Original.",1996.0,3.51,419.0,462.0,"rgb(195, 32, 11)",Fiction
9780553574012,0553574019,The Martians,,Kim Stanley Robinson,Fiction,http://books.google.com/books/content?id=7G6gmAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,A collection of stories tells the tale of the colonists of the red planet and their experiences during its terraformation.,2000.0,3.56,434.0,1434.0,"rgb(71, 54, 45)",Fiction
9780553575651,0553575651,Ship of Destiny,,Robin Hobb,Fiction,http://books.google.com/books/content?id=gFQ4r-B9pd0C&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Chaos stalks the world as the war between Bingtown and Chalced escalates, Althea and Brashen cope with their blinded Liveship, and a powerful dragon, capable of untold destruction or redemption, appears.",2001.0,4.22,789.0,44120.0,"rgb(188, 153, 139)",Fiction
9780553576054,0553576054,The Rana Look,,Sandra Brown,Fiction,http://books.google.com/books/content?id=Et7QVZ2BnmoC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Tired of being treated as a commodity, Rana Ramsey, a top fashion model, decides to assume a new identity in a small Texas town, where she meets handsome quarterback, Trent Gamblin.",2003.0,3.5,256.0,2364.0,"rgb(225, 226, 225)",Fiction
9780553576375,0553576372,The Memoirs of Elizabeth Frankenstein,,Theodore Roszak,Fiction,http://books.google.com/books/content?id=NDS1zonfKzcC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"The passionate story of Elizabeth Lavenza, a girl rescued from poverty and raised by a remarkable noblewoman of Geneva, describes how the demise of her sensual bond with Victor Frankenstein sends him hurtling into a secret life, and along a path of destruction. Reprint.",1996.0,3.55,440.0,223.0,"rgb(10, 14, 26)",Fiction
9780553578126,055357812X,Legacy of the Darksword,,Margaret Weis;Tracy Hickman,Fiction,http://books.google.com/books/content?id=qNWfgMIeBw8C&printsec=frontcover&img=1&zoom=1&source=gbs_api,The rise of an evil alien race empowered by a new form of magic forces the remnants of humanity to search for a newly forged Darksword,1998.0,3.46,400.0,133.0,"rgb(62, 27, 21)",Fiction
9780553580334,0553580337,Dune,House Corrino,Brian Herbert;Kevin J. Anderson,Fiction,http://books.google.com/books/content?id=wb8Z4Bc3_I8C&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Chronicles the origins of the rivalry between Duke Leto and Baron Vladimir Harkonnen, the actions that transformed Duncan Idaho and Gurney Halleck into heroes, the birth of Paul Atreides, and the creation of the tyrannical Padishah Emperor Shaddam Corrino",2002.0,3.67,667.0,11952.0,"rgb(185, 162, 114)",Fiction
9780553580518,0553580515,Passage,,Connie Willis,Fiction,http://books.google.com/books/content?id=gbRDDwAAQBAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Joanna Lander, a clinical psychologist obsessed with near-death experiences, joins forces with Dr. Richard Wright, a neurologist who has discovered a way to manufacture NDEs with the help of a mind-altering drug.",2002.0,3.69,780.0,7177.0,"rgb(217, 199, 141)",Fiction
9780553582000,0553582003,The Secret Swan,,Shana Abé,Fiction,http://books.google.com/books/content?id=eUlhRcrg97UC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Returning home to his young bride after eight years as a prisoner of war, Tristan Geraint comes face to face with a beautiful, strangely familiar woman who claims to be his wife's cousin and who stirs in him an unexpected passion. Original.",2001.0,3.66,393.0,681.0,"rgb(99, 140, 138)",Fiction
9780553585803,0553585800,Forty Signs of Rain,,Kim Stanley Robinson,Fiction,http://books.google.com/books/content?id=TI18I2jV1BgC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"In the first installment of a trilogy of eco-thrillers set in Washington, D.C., environmental aide Charlie Quibler is frustrated in his attempts to prove to a distracted government that global warming has reached cataclysmic levels, a situation that is complicated when a promising technology is exploited for private interests. Reprint.",2005.0,3.54,393.0,2956.0,"rgb(17, 41, 59)",Fiction
9780553586619,0553586610,A Cold Treachery,,Charles Todd,Fiction,http://books.google.com/books/content?id=6c_kD_HSfu4C&printsec=frontcover&img=1&zoom=1&source=gbs_api,"In December 1919, when five members of a family are found slaughtered in the kitchen of their Lake District cottage, Inspector Ian Rutledge heads up the investigation into the crime and into the disappearance of the missing youngest child in the family, negotiating a maze of suspects, dark secrets, and motives to uncover a killer. Reprint.",2005.0,4.14,416.0,2830.0,"rgb(139, 49, 72)",Fiction
